Identificador,Tipo de subasta,Cuenta expediente,Fecha de inicio,Fecha de conclusión,Cantidad reclamada,Lotes,Anuncio BOE,Valor subasta,Tasación,Puja mínima,Tramos entre pujas,Importe del depósito,Descripción,Dirección,Código Postal,Localidad,Provincia,Vivienda habitual,Situación posesoria,Visitable,Inscripción registral,Referencia catastral,Cargas,Dirección Mapa
SUB-RC-2023-3100200102115,RECAUDACIÓN TRIBUTARIA,0123 4567 89 0987 65,2023-08-04,2023-08-24,0.0,0,BOE-B-2023-22969,197965.92,198584.0,0.0,2000.0,9898.3,"Parcela destinada a uso terciario, denominada PARCELA H, del proyecto de reparcelación de la unidad UE-1 del sector S-1 del área de reparto AR-7, en jurisdicción de Esquiroz, Ayuntamiento de Galar; que cuenta con una superficie total de mil doscientos cuarenta metros cuadrados, una ocupación por planta de ochocientos metros cuadrados, y una edificabilidad total de dos mil cuatrocientos metros cuadrados. Linda: norte, con vial y aparcamientos; sur, con vial principal; este, con aparcamientos y vi","POLIGONO NOAIN-ESQUIROZ CL G, S-P",31191,GALAR,NAVARRA,No,Sin ocupantes,Sí,Finca 13402 del Registro de la Propiedad nº 3 de Pamplona,310000000001633911FQ,Contribución,"POLIGONO NOAIN-ESQUIROZ CL G, S-P"
SUB-NV-2023-1275991,NOTARIAL VOLUNTARIA,0123 4567 89 0987 65,2023-08-04,2023-08-24,71760.97,0,BOE-B-2023-22987,71760.97,71760.97,64584.87,500.0,3588.04,LOCAL DUPLEX EN PLANTA SOTANO,"AVENIDA SANTA MARIA, Nº9",8340,VILASSAR DE DALT,BARCELONA,No,Sin ocupantes,Sí,"Nº3 DE MATARO, T 2970, L 118,F 113 FINCA 8048/A",6664024DF4966S0001OD,LA FINCA SE TRANSMITIRA LIBRE DE CARGAS Y GRAVAMENES,"AVENIDA SANTA MARIA, Nº9"
SUB-JA-2022-201034,JUDICIAL EN VÍA DE APREMIO,1424 0000 06 0076 13,2023-08-04,2023-08-24,52030.89,0,BOE-B-2023-22873,52300.0,0.0,0.0,1046.0,2615.0,"ENTIDAD NUMERO TRES Piso vivienda, situado en la planta primera de la casa marcada con el numero sesenta y nueve de la calle Nicolás Alcalá, de esta ciudad de Buena. Su acceso lo tiene por la calle Nicolás Alcalá a través del portaI y escaleras comunes que parlen de la planta baja. Ocupa una extensión superficial construida, incluidas las partes
          proporcionales en los elementos comunes, de noventa y cinco metros y noventa y cinco decímetros cuadrados, distribuidos en varias dependencias conforme a su destino. Cuenta dicha entidad con una terraza con vistas al patio de la casa.","CALLE NICOLAS ALCALÁ, 69",14850,BAENA,CÓRDOBA,Sí,No consta,No consta,"FINCA REGISTRAL NÚM. 32373, DEL REGISTRO DE LA PROPIEDAD DE BAENA",3042003/UG8624S/0003/SJ,No consta,"CALLE NICOLAS ALCALÁ, 69"
SUB-JA-2023-216998,JUDICIAL EN VÍA DE APREMIO,5066 0000 06 0366 16,2023-08-04,2023-08-24,333400.26,0,BOE-B-2023-22876,450763.72,0.0,0.0,9015.27,22538.18,"DESCRIPCIÓN:
          URBANA: NUMERO CINCUENTA.- PISO VIVIENDA en la PLANTA ALTA CUARTA, puerta y tipo ""2"" del Edificio Aries en Madrid, en la calle de Doctor Esquerdo números ciento ochenta y tres y ciento ochenta y cinco.",CALLE DOCTOR ESQUERDO Nº 183 ESC. 4-4º-2,28007,MADRID,MADRID,Sí,No consta,No consta,No consta,No consta,No consta,CALLE DOCTOR ESQUERDO Nº 183
SUB-JC-2023-216716,JUDICIAL CONCURSAL,4661 0000 00 0287 13,2023-08-04,2023-08-24,919898.0,0,BOE-B-2023-22883,919898.0,0.0,600000.0,18397.96,45994.9,"Piso, sito en Calle de San Antonio Flores, 4, 1º derecha, Madrid. Situado en la tercera planta del edificio contando desde la de sótanos, en la parte izquierda de dicho edificio, mirando a
          éste desde la calle. Tiene su entrada por la escalera común y comprende una superficie aproximada de 171,10 m2. Consta de varias dependencias y servicios.","CALLE SAN ANTONIO FLORES Nº4, 1ºDCHA",28004,MADRID,MADRID,No consta,No consta,No consta,No consta,0956205VK4705F0004,No consta,CALLE SAN ANTONIO FLORES Nº4
SUB-JA-2023-213587,JUDICIAL EN VÍA DE APREMIO,4742 0000 06 1507 14,2023-08-04,2023-08-24,199225.0,0,BOE-B-2023-22877,199225.0,0.0,0.0,3984.5,9961.25,"LOCAL COMERCIAL Nº 23 DEL PROYECTO, EN NIVEL UNO O PRIMERA PLANTA ALTA, ES EL COMPONENTE 7ª (O LOCAL 23º DEL PROYECTO) DE IZQ A DERECHA, SEGUN SE MIRA DESDE LA ZONA FRONTAL DESCUBIERTA DESTINADO A PASO DE PERSONAS Y A TERRAZA, VISTA A SU VEZ DESDE EL VIAL LONGITUDINAL G AL NORTE, DE LA EDIFICACION O CENTRO COMERCIAL VIA PARK.TIENE UNA SUPERFICIE CONSTRUIDA DE 76 M Y 19 DECÍMETROS CUADRADOS, APROX. LINDA SEGUN SE MIRA DESDE LA MISMA ZONA FRONTAL DESCUBIERTA; FRENTE, ESTA ZONA Y LA ESCALERA CENTRAL; IZQ, EL COMPONENTE Nº 17 Y DICHA ESCALERA CENTRAO; DERECHA, EL COMPONENTE Nº 19; Y FONDO, CON EL LIMITE SUR DEL PLAN PARCIAL","CALLE SALVADOR DALÍ, Nº 20 CENTRO COMERCIAL VIA PARK I LOCAL 18, PLANTA 1",3189,ORIHUELA,ALICANTE/ALACANT,No,No consta (ESCRITURA PUBLICA DE PRESTAMO HIPOTECARIO),No consta,"REGISTRO DE LA PROPIEDAD Nº DE ORIHUELA, FINCA 121216, TOMO 2218, LIBRO 170, FOLIO 143",8810404XH9081S0018RG,No consta,"CALLE SALVADOR DALÍ, Nº 20"
SUB-JA-2023-212494,JUDICIAL EN VÍA DE APREMIO,3441 0000 06 0020 22,2023-08-04,2023-08-24,78729.41,0,BOE-B-2023-22878,122000.0,122000.0,50.0,2440.0,6100.0,"URBANA. Piso cuarto centro izquierda subiendo, letra C, de la
          casa sita en Palencia, Calle Federico Mayo, número 3. Tiene
          una superficie útil de sesenta y nueve metros y ochenta y dos
          decímetros cuadrados. Se compone de vestíbulo, pasillo, cuatro
          habitaciones, cocina, aseo, tendedero y balconada. Linda: derecha entrando, finca de Aureliano Castrillejo; izquierda,
          patio interior subiendo letra D); Calle Federico Mayo. Cuota
          4% Referencia Catastral 2529104UM7522N0018KF. Acogida a la
          Legislación Especial de viviendas de Renta limitada
          subvencionada.","CALLE FEDERICO MAYO 3, 4º C",34005,PALENCIA,PALENCIA,No,No consta (NO CONSTA),No,"Inscrita en el Registro de la Propiedad nº 1 de Palencia, al
          Tomo 2892, Libro 1259, Folio 23, finca registral 22833.",2529104UM7522N0018KF,LAS QUE CONSTAN EN LA CERTIFICACIÓN DE CARGAS,CALLE FEDERICO MAYO 3
SUB-JA-2023-216594,JUDICIAL EN VÍA DE APREMIO,3221 0000 06 0047 20,2023-08-04,2023-08-24,35453.72,0,BOE-B-2023-22881,135843.05,135843.05,0.0,0.0,6792.15,"Urbana: TRES.- VIVIENDA LETRA A en la planta primera, del edificio sito en Soria, en calle y un decímetros cuadrados. Consta de vestíbulo, pasillo, cocina con tendal, comedor-estar, tres dormitorios y cuarto de baño. Linda: derecha entrando, calle Rota de Calatañazor; izquierda, patio de luces y propiedad de los hermanos Borque Hernando; fondo, propiedad del Ayuntamiento de Soria, y frente, patio de luces, viviendas letras B y C de esta planta y huecos de la caja de escalera y ascensor y pasillo de ingreso a las viviendas. Representa una cuota de participación de cinco enteros por ciento.","CALLE ROTA CALATAÑAZOR, Nº 23 , 1º A",42002,SORIA,SORIA,No consta,No consta,No,No consta,4142002XM4244S0005PY,HIPOTECA 108.500 EUROS,"CALLE ROTA CALATAÑAZOR, Nº 23"
SUB-JA-2023-216061,JUDICIAL EN VÍA DE APREMIO,3352 0000 05 0013 23,2023-08-03,2023-08-23,158451.96,0,BOE-B-2023-22781,224900.0,224900.0,25000.0,4498.0,11245.0,"Finca urbana nº 25, en el Paseo de La Florida, 2. Superficie construida: 100 metros cuadrados y útil de unos 86 metros cuadrados, distribuida en varias dependencias y servicios","PASEO DE LA FLORIDA, 2",33012,OVIEDO,ASTURIAS,No,Sin ocupantes,No,No consta,REFERENCIA CATASTRAL 7659301 TP 6075 N 0025 RU,"La hipoteca que se ejecuta, ampliada y modificada por las posteriores, con la misma entidad, inscritas a los número 3º, 4º y 5º, en el margen de la de la finca registral 40672, Sección 4ª","PASEO DE LA FLORIDA, 2"
SUB-JA-2023-216255,JUDICIAL EN VÍA DE APREMIO,3004 0000 05 0036 14,2023-08-03,2023-08-23,20935.18,0,BOE-B-2023-22783,87259.2,0.0,0.0,1745.18,4362.96,"Nº FINCA: 3.457
          FOLIO: 139
          TOMO: 509
          LIBRO: 53
          Nº REGISTRO PROPIEDAD: RONDA",CALLE MARTIRES Nº 20,29391,CORTES DE LA FRONTERA,MÁLAGA,No consta,No consta,No consta,"Nº FINCA: 3.457
          FOLIO: 139
          TOMO: 509
          LIBRO: 53
          Nº REGISTRO PROPIEDAD: RONDA",0751206TF9505S0001EE,No consta,CALLE MARTIRES Nº 20
SUB-JA-2023-216290,JUDICIAL EN VÍA DE APREMIO,3148 0000 06 0405 21,2023-08-03,2023-08-23,21799.45,0,BOE-B-2023-22779,33500.0,0.0,0.0,670.0,1675.0,"Finca en Lodosa, en la Calle Mayor,
          número 70. Se compone de los siguientes departamentos: en planta baja, un
          cuarto, izquierda entrando, que mide ocho metros y veinte decímetros
          cuadrados; el piso primero destinado a vivienda; en el piso tercero, el granero
          que hay, derecha entrando, por la parte de atrás",CALLE MAYOR 70,31580,LODOSA,NAVARRA,No consta,No consta,No,"Se encuentra inscrita en el Registro de la Propiedad de Estella nº
          1 al tomo 2486, libro 109, folio 11, finca nº 9209, Inscripción 5ª de ese
          Registr","unidades urbanas 1,2,3,4,5,y 6 subarea urban 1 parcela 245 del poligono 1 del catastro lodosa",No consta,CALLE MAYOR 70
SUB-JA-2023-216807,JUDICIAL EN VÍA DE APREMIO,0224 0000 06 1734 18,2023-08-03,2023-08-23,456843.44,0,BOE-B-2023-22778,515743.57,0.0,0.0,10314.87,25787.17,FINCA RUSTICA DE SECANO Nº 44.980 EN EL TERMINO DEL BARRANQUETE (ALMERIA) CON UNA SUPERFICIE DE 32.803m2 inscrita en el R. Propiedad nº 5 de Almeria .,CARRETERA AL-3112 (CTRA DE ALMERIA A RODALQUILAR) POLIGONO 72 PARCELA 31,4160,EL BARRANQUETE,ALMERÍA,No,Ocupantes con derecho de permanencia,No consta,No consta,04900A072000310000QB,No consta,CARRETERA AL-3112
SUB-JA-2023-216813,JUDICIAL EN VÍA DE APREMIO,1097 0000 06 0012 22,2023-08-03,2023-08-23,74588.22,0,BOE-B-2023-22784,80048.24,0.0,0.0,1600.96,4002.41,NATURALEZA URBANA CALLE CARBONERO 17 DE  CASTRILLO DE LA REINA (BURGOS),CALLE CARBONERO 17,9691,BURGOS,BURGOS,No,No consta,No consta,No consta,0586508VM8408N0001KX,No consta,CALLE CARBONERO 17
SUB-JA-2023-216861,JUDICIAL EN VÍA DE APREMIO,1738 0000 06 0990 12,2023-08-03,2023-08-23,507666.66,0,BOE-B-2023-22780,425000.0,0.0,0.0,0.0,21250.0,"FINCA RUSTICA.- Haza de tierra de riego, en el Pago de la Viña , ramal del Jueves, en el término de Armilla, de cabida seis marjales o treinta y un áreas setenta y un centiáreas. Linda al Este con la acequia del Tío Paco de la que toma su riego; Sur, tierras de Rafaela Valdivia; Oeste, con la de los herederos de Ramón Callejas y Norte, Herederos de Manuel García Mata. Inscrita en el Registro de la Propiedad de Armilla, en el Tomo 1420, Libro 116, Folio 129, Finca 901 de Armilla, inscripción 14ª.",RAMAL DEL JUEVES,18006,ARMILLA,GRANADA,No consta,No consta,No consta,"Inscrita en el Registro de la Propiedad de Armilla, en el Tomo 1420, Libro 116, Folio 129, Finca 901 de Armilla, inscripción 14ª.",18022A04000460000UZ,Conforme a certificación de cargas,RAMAL DEL JUEVES
SUB-JA-2023-216890,JUDICIAL EN VÍA DE APREMIO,3640 0000 06 0205 19,2023-08-03,2023-08-23,33618.58,0,BOE-B-2023-22786,130713.06,130713.06,0.0,0.0,6535.65,"FINCA NÚMERO TRINTA E OITO.- VIVENDA A, emprazada no sexto piso, da casa nº 168, antes 170, e actualmente 154 da rúa Travesía de Vigo, nesta cidade de Vigo. Mide setenta e nove metros con noventa e cinco decímetros cadrados e limita: Norte, con Travesía de Vigo; Sur, caixa de escaleira e vivienda G) situada en igual pranta; Leste, patio de luces e vivenda G) sita na mesma pranta; e Oeste, con vivenda B) situada na mesma pranta. 
          Referencia catastral: 4666636NG2746N0091MP. 
          Figura inscrita no Rexistro da Propiedade nº 2 de Vigo, ao tomo 2632, libro 1410, folio 168, finca 21909. 
          (Hipoteca inscripción 10ª)","TRAVESIA VIGO 154, 6 A",36206,VIGO,PONTEVEDRA,Sí,No consta (Escritura con garantía hipotecaria),No consta,"Rexistro da Propiedade nº 2 de Vigo, ao tomo 2632, libro 1410, folio 168, finca 21909",4666636NG2746N0091MP,No consta,TRAVESIA VIGO 154
SUB-JA-2023-214644,JUDICIAL EN VÍA DE APREMIO,3153 0000 06 0918 21,2023-08-03,2023-08-23,107239.78,0,BOE-B-2023-22782,181200.0,0.0,0.0,3624.0,9060.0,"FINCA REGISTRAL N°: 6260
          DESCRIPCIÓN: VIVIENDA LETRA C O TERCERA POR LA DERECHA SUBIENDO POR LA ESCALERA DEL PISO OCTAVO DE LA CASA NUMERO UNO BIS DE LA PLAZA DE LOS CASTAÑOS EN BARAÑAIN.","PLAZA DE LOS CASTAÑOS, 1, BIS, 8º C",31010,BARAÑAIN,NAVARRA,Sí,No consta,No consta,No consta,No consta,No consta,"PLAZA DE LOS CASTAÑOS, 1"
SUB-JA-2023-216908,JUDICIAL EN VÍA DE APREMIO,2351 0000 06 0154 21,2023-08-03,2023-08-23,11254.67,0,BOE-B-2023-22777,235477.68,0.0,0.0,4709.55,11773.88,"URBANA. NUMERO NUEVE.VIVIENDA LETRA D. ESTA SITUADA EN LA PLANTA PRIMERA, SIN CONTAR LA DEL SOTANO NI LA BAJA DEL BLOQUE, NUMERO UNO SEÑALADO CON EL NUMERO QUINCE DE LA CALLE DE RUPERTO CHAPI, DE ALCOBENDAS, ACTUALMENTE PLAZA MAESTRO GRANADOS, NUMERO UNO, TIENE COMO ANEJO UN CUARTO TRASTERO QUE ESTA SEÑALADO CON EL NUMERO SETENTA Y OCHO.",CALLE MAESTRO GRANADOS-PRIMERO-PUERTA 1ª-LETRA D,28100,ALCOBENDAS,MADRID,No consta,No consta,No,RGISTRO DE LA PROPIEDAD Nº 2 DE ALCOBENDAS. TOMO 358 LIBRO 310 FOLIO 25 Nº FINCA 24.332,No consta,No consta,CALLE MAESTRO GRANADOS-PRIMERO-PUERTA 1ª-LETRA D
SUB-JA-2023-216057,JUDICIAL EN VÍA DE APREMIO,5106 0000 05 0113 20,2023-08-03,2023-08-23,3094.04,0,BOE-B-2023-22787,3850.0,3850.0,0.0,77.0,192.5,LECITRAILER SEMI REMOLQUE JAULA CON MATRICULA Z05914 R modelo SR-3E Marca y modelo: REMOLQUE LECITRAILER SR-3E Número de bastidor: W1SR3ESAFLL79513,CALLE H NAVE 24,50820,SAN JUAN DE MOZARRIFAR,ZARAGOZA,No consta,No consta,No consta,No consta,No consta,No consta,CALLE H NAVE 24
SUB-NE-2023-1255985,NOTARIAL EN VENTA EXTRAJUDICIAL,0123 4567 89 0987 65,2023-08-01,2023-08-21,443481.63,0,BOE-B-2023-22776,0.0,580362.42,0.0,0.0,29018.12,"AV. JOSEP FONTCUBERTA, 133 CALDES DE MONTBUI","AVENIDA JOSEP FONTCUBERTA, 133",8140,CALDES DE MONTBUI,BARCELONA,Sí,No consta,No consta,FINCA 8595,1191309DG3019G0006PT,"HIPOTECA, NOVACION Y ANOTACION PREVENTIVA DE EMBARGO","AVENIDA JOSEP FONTCUBERTA, 133"
SUB-JA-2023-216007,JUDICIAL EN VÍA DE APREMIO,4294 0000 05 0123 17,2023-08-01,2023-08-21,119718.89,0,BOE-B-2023-22716,265650.0,0.0,0.0,5313.0,13282.5,"VIVIENDA UNIFAMILIAR EN HILERA, tipo D1, construida sobre la parcela de terreno número once, en el término municipal de Huerta de Valdecarábanos (Toledo), anteriormente descrita y segregada, con acceso por la Calle Pilones, número 3C, compuesta de planta baja y planta primera. - La planta baja, destinada a garaje y vivienda propiamente dicha, compuesta
          de vestíbulo-escalera, cocina, aseo y salón-comedor. Ocupa una superficie construida de setenta y nueve metros y veintiocho decímetros cuadrados, (corresponde al garaje una superficie construida de veintiún metros y ochenta y dos decímetros cuadrados), siendo la superficie útil de sesenta y siete metros y ochenta y seis decímetros cuadrados, (corresponde al garaje una superficie útil de dieciocho metros y sesenta y seis 
           decímetros cuadrados).- Y la planta primera, consta de  scalera-distribuidor, dormitorio principal con cuarto de baño incorporado, dos dormitorios, y cuarto de baño. Ocupa una superficie construida de sesenta y siete metros y sesenta y dos decímetros cuadrados, siendo la superficie útil de cincuenta y siete metros y veinte decímetros cuadrados. La superficie total construida es de ciento cuarenta y seis metros y noventa
          decímetros2 . superficie total  125 m2 y 6 dc2",CALLE DE PILONES Nº 3C,45750,HUERTA DE VALDECARABANOS,TOLEDO,No consta,No consta (ESCRITURA DE COMPRA VENTA),Sí,"En el Registro de la Propiedad de Ocaña, al tomo 1385, libro
          88, folio 216, finca 12355, inscripción 2ª Y 4ª",No consta,"SERVIDUMBRE:
          Por procedencia de la finca matriz registral 4.883, se halla
          gravada con una servidumbre personal voluntaria a favor de la
          Compañía ""UNION FENOSA DISTRIBUCION, S.A.H¿, destinada a una
          instalación de energía e1ctrica compuesta de un Centro de
          Transformaci6n, una red de entrada de cables de media tensión,
          desde la calle, así como salida para servicio de esta
          edificación, con sus correspondientes canalizaciones y
          arquetas.",CALLE DE PILONES Nº 3C
SUB-JA-2023-216561,JUDICIAL EN VÍA DE APREMIO,0102 0000 06 0519 14,2023-08-01,2023-08-21,145490.79,0,BOE-B-2023-22698,133450.0,0.0,0.0,2669.0,6672.5,"Piso cuarto izquierda desde el descansillo de la escalera de la casa número cinco de la  calle Arquitecto Guardiola, barrio de Benalúa, de esta Capital",CALLE ARQUITECTO GUARDIOLA Nº 5 ES 1 PL 04 PTA IZ,3007,ALICANTE,ALICANTE/ALACANT,Sí,No consta,No consta,"INSCRITA EN EL REGISTRO  DE LA  PROPIEDAD  N.º  2 DE ALICANTE  AL TOMO  2064, LIBRO  1034 , FOLIO  146",No consta,No consta,CALLE ARQUITECTO GUARDIOLA Nº 5
SUB-JA-2023-214802,JUDICIAL EN VÍA DE APREMIO,0532 0000 06 0026 21,2023-08-01,2023-08-21,60896.59,0,BOE-B-2023-22730,144135.6,0.0,0.0,2882.71,7206.78,"URNABA-CASA CON PATIO DETRAS Y A SU DERECHA ENTRANDO SITA EN TORELLO, CALLE ELS MUNTS Nº 15, QUE CONSTITUYE VIVIENDA UNIFAMILIAR",CALLE ELS MUNTS 15,8570,TORELLO,BARCELONA,Sí,No consta,No consta,"REGISTRO DE LA PROPIEDAD Nº 2 DE VIC, TOMO 1775, LIBRO 162, FOLIO 195 FINCA 2949",8160008DG3586S0001AR,CONSULTAR EN EL JUZGADO O BIEN EN EL ANEXO EN PDF CONSTA LA CERTIFICACIÓN DE CARGAS,CALLE ELS MUNTS 15
SUB-JA-2022-203019,JUDICIAL EN VÍA DE APREMIO,0824 0000 06 0649 13,2023-08-01,2023-08-21,142534.95,0,BOE-B-2023-22721,160200.0,0.0,0.0,3204.0,8010.0,"DATOS REGISTRALES:Inscrita en el Registro de la Propiedad de Sant Vicenç dels Horts, en el tomo 3018, libro 449 de Sant Vicenç dels Horts, folio 146, finca nº 16.174, inscripción 4º","CALLE BARBASTRO, 16",8620,SANT VICENÇ DELS HORTS,BARCELONA,No,Sin ocupantes,No consta,"Inscrita en el Registro de la Propiedad de Sant Vicenç dels
          Horts, en el tomo 3018, libro 449 de Sant Vicenç dels Horts, folio 146, finca nº 16.174,
          inscripción 4º.",No consta,No consta,"CALLE BARBASTRO, 16"
SUB-JA-2023-216972,JUDICIAL EN VÍA DE APREMIO,2717 0000 05 1186 21,2023-08-01,2023-08-21,7444.22,0,BOE-B-2023-22708,71700.0,0.0,0.0,1434.0,3585.0,"VIVIENDA EN PLANTA ALTA SEGUNDA DERECHA DEL EDIFICIO SITO EN LA FONT D'EN CARROS CALLE SAN MIGUEL 10  , ACTUAL Nº 8",CALLE SAN MIGUEL 10-2 DCHA,46717,LA FONT D'EN CARROS,VALENCIA/VALÈNCIA,Sí,No consta,No consta,No consta,No consta,EN CERTIFICADO CARGAS,CALLE SAN MIGUEL 10
SUB-JA-2023-216155,JUDICIAL EN VÍA DE APREMIO,3732 0000 06 0599 22,2023-08-01,2023-08-21,52449.19,0,BOE-B-2023-22726,116180.0,0.0,0.0,2323.6,5809.0,"Finca registral 38.418 del Registro de la Propiedad de
          Sueca, sita en CALLE DOS PONTETS Nº 25, 2º-8ª de SUECA
          (VALENCIA).","CALLE DOS PONTETS Nº 25, 2º-8ª",46410,SUECA,VALENCIA/VALÈNCIA,Sí,No consta,No consta,No consta,2630903YJ3423S0008HD,No consta,CALLE DOS PONTETS Nº 25
SUB-JA-2023-215594,JUDICIAL EN VÍA DE APREMIO,5180 0000 06 0557 21,2023-08-01,2023-08-21,80114.62,0,BOE-B-2023-22712,109830.0,0.0,0.0,2196.6,5491.5,"URBANA.- INMUEBLE NÚMERO VEINTIUNO.- LOCAL UNO, en la planta baja, izquierda, según se mira a su fachada desde la calle Cristóbal Colón, perteneciente al edificio en la calle Cristóbal Colón números veintiocho y treinta, de Bailen. Tiene una superficie útil de ciento cuarenta y cuatro metros con setenta y cuatro decímetros cuadrados y construida de CIENTO CUARENTA Y SEIS METROS CON CUARENTA Y CUATRO DECIMETROS CUADRADOS. LINDEROS, según se mira a su facha dese la calle Cristóbal Colón: derecha, caja de escaleras y hueco del ascensor y local dos; por la izquierda, Juan Lucena Guerrero; fondo de Bartolomé Márquez Villar y otros; y frente, caja de escaleras y porche por donde tiene su acceso que la separa de la calle Cristóbal Colón.- CUOTA DE PARTICIPACIÓN.- Se le asigna una cuota en los beneficios y cargas del inmueble del que forma parte integrante a todos los efectos de la Ley especial de 21 de julio de 1960 de trece como cuarenta por ciento.- IDUFIR: 23004000869767. Referencia catastral: 1970226VH3117S0021ZL.","CALLE CRISTOBAL COLON 16, 1, 01",23710,BAILEN,JAÉN,No,No consta,No consta,No consta,1970226VH3117S0021ZL,No consta,CALLE CRISTOBAL COLON 16
